filename,label,mean_saturation,black_spot_ratio
cd18fd71-59d6-4d48-8c52-d31ff68f1fe2___RS_HL 5716.JPG,healthy,0.29944766,0.01019287109375
936c7bd1-5902-499b-b03b-bcf1f9434a06___RS_HL 7785.JPG,healthy,0.3239256,0.035888671875
0b91573d-d0f3-4e57-b7e5-e1924f537f0e___RS_HL 6216.JPG,healthy,0.25400826,0.0877685546875
72910301-856e-491d-b929-efdc81bb3eb5___RS_HL 5765.JPG,healthy,0.18770553,0.1243896484375
686f612d-bb49-409a-8afa-0707481774fe___RS_HL 8184.JPG,healthy,0.23166765,0.0861663818359375
d215e01d-93aa-41cc-9212-614c93151cca___RS_HL 8068.JPG,healthy,0.25224757,0.050689697265625
57ef10ab-f1fe-4b14-ad46-91b4255f2e49___RS_HL 5796.JPG,healthy,0.22597986,0.2299957275390625
1aa82164-61f2-4baf-b99d-41f18f6e98cc___RS_HL 8087.JPG,healthy,0.19819924,0.0737762451171875
f0cc8fe8-a9ec-42bb-83b7-274f8f5f00f0___RS_HL 7940.JPG,healthy,0.25074956,0.016754150390625
ab56c266-3b13-43f0-9856-587367a3b45a___RS_HL 5770.JPG,healthy,0.2566066,0.1840362548828125
f822b7fc-c28b-4fd8-8cde-037ed35c0b08___RS_HL 7847.JPG,healthy,0.19932061,0.0262603759765625
d3543a4b-c5df-44f9-99e2-199e814e61cc___RS_HL 7805.JPG,healthy,0.17459337,0.0285186767578125
4b2958d2-b93d-4ed1-b899-01a6c3a5b8b6___RS_HL 7768.JPG,healthy,0.16471554,0.0496368408203125
0e277198-95a0-4700-a7b0-f1881af2b1c0___RS_HL 7285.JPG,healthy,0.2259501,0.103424072265625
17af118c-a4aa-49c6-b31b-b7de49b58dfa___RS_HL 7557.JPG,healthy,0.26881632,0.0475616455078125
d8328d5d-be0d-4de4-8f9d-6cf4b2dcc531___RS_HL 5665.JPG,healthy,0.18981503,0.121002197265625
beaa2ead-91d2-46f1-b2a0-f3a3662ee1f0___RS_HL 7676.JPG,healthy,0.1925073,0.005584716796875
8c43ceb4-000b-441b-887f-ef495da381e2___RS_HL 7864.JPG,healthy,0.2944883,0.1480255126953125
ba74e810-929a-4107-b366-ade4fc3cc50e___RS_HL 7436.JPG,healthy,0.17126086,0.0700531005859375
712b5957-4109-4ed4-a393-a6605ebe6c08___RS_HL 5750.JPG,healthy,0.21640527,0.17401123046875
5d542bd8-d3c1-484e-9cc1-e7c409aff1f8___RS_HL 6197.JPG,healthy,0.15149479,0.074737548828125
cd39b453-a3bf-4c8c-9a17-98d8a9cde2a0___RS_HL 5775.JPG,healthy,0.20734565,0.2001190185546875
07942abf-8326-4742-bcba-52ddba093974___RS_HL 5731.JPG,healthy,0.2153965,0.2177734375
75b7a5bc-e419-4312-b5d9-6c3446a24ef4___RS_HL 6079.JPG,healthy,0.24204382,0.2056884765625
2fae96ef-fe0f-4004-bbb7-259c62cde5c3___RS_HL 7953.JPG,healthy,0.29068765,0.17156982421875
2796f6e4-6b9f-4b3b-9f96-a6788b2e0f02___RS_HL 5712.JPG,healthy,0.29003918,0.2480010986328125
13bbfa7e-e864-414e-a16b-cb08688604ae___RS_HL 6190.JPG,healthy,0.16757919,0.180877685546875
e181a90b-4e75-418b-a8d8-98173cd8bd1a___RS_HL 8194.JPG,healthy,0.24588668,0.0996551513671875
7a56c531-cfa6-43c7-8241-dddf921f39d4___RS_HL 6240.JPG,healthy,0.14793858,0.0517425537109375
23a80c76-8642-4e07-b157-b73eff76c44e___RS_HL 5906.JPG,healthy,0.20375028,0.07470703125
168d6d21-9d72-43c0-acca-b216f64ee87b___RS_HL 7942.JPG,healthy,0.23138595,0.0803375244140625
26e85922-aaf1-4cc6-8bdb-2fb0222a4b8c___RS_HL 7624.JPG,healthy,0.25385895,0.0257110595703125
d74bd0ad-5a61-48ed-a5b6-9e0bf5f3911d___RS_HL 7906.JPG,healthy,0.2568136,0.0082244873046875
44d0b31c-72e0-4a8f-9c3b-64051dab5d2e___RS_HL 7856.JPG,healthy,0.20505685,0.0556793212890625
2922187c-ac88-45e4-96ae-2aa396d50bda___RS_HL 5700.JPG,healthy,0.16679443,0.2147369384765625
ae2bb9d6-502a-4ae2-b4e4-4c2fffd06ebc___RS_HL 7951.JPG,healthy,0.26899505,0.0531158447265625
4aaa2349-eed7-48ed-a96c-02c313ee2d68___RS_HL 5911.JPG,healthy,0.17265539,0.0436553955078125
461e67e8-40dd-4bf6-964a-d16c7fc59ac9___RS_HL 7244.JPG,healthy,0.24420372,0.0001983642578125
605bebdc-6d3e-4cfe-8498-3ccd1028e76d___RS_HL 7877.JPG,healthy,0.17545205,0.0196075439453125
3e3eaffe-3dda-4a64-8aa7-ca6cf40ff284___RS_HL 5698.JPG,healthy,0.16977601,0.15655517578125
2c7fe12b-945d-4828-a327-fc17eb0c4afc___RS_HL 5942.JPG,healthy,0.20045128,0.0507049560546875
4fa27e50-47f1-4ce8-964d-06e0d62c086d___RS_HL 7881.JPG,healthy,0.18846607,0.0639190673828125
c3dfce5d-2232-4b97-8821-6f5c32553fb7___RS_HL 8149.JPG,healthy,0.18092632,0.0954132080078125
4bfc8d18-abd9-473f-b581-22283574686d___RS_HL 8088.JPG,healthy,0.191234,0.058685302734375
fe0701b3-d2f2-46b1-b88d-6ce5a6b2a687___RS_HL 7507.JPG,healthy,0.24708155,0.0243988037109375
1ab74120-9cfd-47dd-9a80-ee37f2328be6___RS_HL 7667.JPG,healthy,0.15660898,4.57763671875e-05
57b5c040-d081-45ad-a73b-948eb18dd3eb___RS_HL 7826.JPG,healthy,0.26502764,0.0748138427734375
12f455c2-a44e-4069-a8fb-b7bec17d23c1___RS_HL 5895.JPG,healthy,0.1475348,0.1176910400390625
a117c853-363a-443a-b489-323fb4239f07___RS_HL 5697.JPG,healthy,0.1658536,0.12030029296875
ac83e870-8aec-4b1a-8156-b9a60fa09259___RS_HL 5735.JPG,healthy,0.200717,0.208953857421875
682b3d72-607f-404f-b9e8-48acc1574f41___RS_HL 7419.JPG,healthy,0.13927406,0.038299560546875
94aeb96c-b0f5-4554-9627-98d131c7b321___RS_HL 5988.JPG,healthy,0.16243841,0.0886383056640625
60385266-12df-445f-9fcf-196b1f91c254___RS_HL 8070.JPG,healthy,0.3222389,0.0431060791015625
177ee310-d918-4756-ab59-f6f5a1b9e446___RS_HL 7740.JPG,healthy,0.21326666,0.0557098388671875
a09b0571-6876-487c-bf88-bb378dd4f0cc___RS_HL 8057.JPG,healthy,0.15964822,0.0316314697265625
0692eda2-32c3-4f9a-b249-bb8112356999___RS_HL 6307.JPG,healthy,0.1239378,0.0910797119140625
0776a839-af75-4f70-81b5-2c8dbecc0c55___RS_HL 7851.JPG,healthy,0.17527634,0.030853271484375
2301f2bb-7972-4fb8-8be6-246ce55ca3b6___RS_HL 6100.JPG,healthy,0.15264143,0.0705718994140625
381f3abb-208f-4f52-b7a2-57e35f31c373___RS_HL 5680.JPG,healthy,0.18411463,0.1763763427734375
ce9a3738-55ea-4974-8539-922ed4f864b8___RS_HL 6175.JPG,healthy,0.26240337,0.194854736328125
fa3dec4b-5fed-4ba4-808f-25b6b84c7c87___RS_HL 7525.JPG,healthy,0.2849733,0.0486297607421875
3af9dc00-a64b-4b45-a034-1d190e5277ea___RS_HL 7788.JPG,healthy,0.24404685,0.0653076171875
e77cdcd7-1279-4cd1-87db-9d80721311b4___RS_HL 6283.JPG,healthy,0.16464111,0.0406036376953125
05e20036-a134-46c0-a06f-3c5d4768d787___RS_HL 5856.JPG,healthy,0.31985402,0.3795623779296875
f1953fa5-9c15-40a5-b9cd-43341f14dc4d___RS_HL 6115.JPG,healthy,0.17113873,0.11175537109375
c35175e9-8421-4af6-a6dd-fc8163d7ba73___RS_HL 7876.JPG,healthy,0.21902457,0.112640380859375
c023b0a2-5c8b-448f-9735-2e11a7a389ec___RS_HL 6198.JPG,healthy,0.13690127,0.1111602783203125
4d6cc52c-984d-4652-ac24-ad608cb2085d___RS_HL 7725.JPG,healthy,0.19670437,0.0113067626953125
5f067f00-b2c7-4948-b961-b940b4b148db___RS_HL 5860.JPG,healthy,0.25221255,0.27838134765625
8cf66a75-d71b-4808-a251-c929ecfa80bc___RS_HL 7514.JPG,healthy,0.22961058,0.0534515380859375
fb723b31-aac6-4412-aa97-efcab9cc99a4___RS_HL 8101.JPG,healthy,0.23038752,0.101959228515625
30995ef5-ad2d-4949-b0e0-f98b074b4a96___RS_HL 7378.JPG,healthy,0.14376828,0.081787109375
1b36926c-faee-4b6c-9f66-26d1377b9a78___RS_HL 7662.JPG,healthy,0.21444038,4.57763671875e-05
b31c759a-547a-46de-937f-56714107db63___RS_HL 5857.JPG,healthy,0.3081682,0.3282928466796875
03aebf5c-6cca-40da-b61d-f3f83e1cbf9e___RS_HL 8080.JPG,healthy,0.15294394,0.02764892578125
0d6e0971-a3d3-4773-b694-b2161248fdaf___RS_HL 5836.JPG,healthy,0.2478506,0.2694244384765625
8673df90-01fb-4dde-9510-6743bfefb367___RS_HL 6069.JPG,healthy,0.20246187,0.185821533203125
232e37bf-da7c-4c4e-94fd-ce592dd37786___RS_HL 7770.JPG,healthy,0.15088819,0.0233306884765625
5192db55-4aa7-421c-92d4-c2dac79e7379___RS_HL 6273.JPG,healthy,0.21675529,0.1766357421875
8e4b14b2-2601-4ffc-805c-a68b200e80ec___RS_HL 8069.JPG,healthy,0.25301173,0.0222930908203125
3643fe1d-9523-47cf-9952-7e2ecb027338___RS_HL 5704.JPG,healthy,0.17533262,0.213653564453125
9284bd52-df45-4fc3-aaa6-4323666b41c4___RS_HL 7348.JPG,healthy,0.15359226,0.08087158203125
fd4a1e5a-cba8-4f4d-a11a-8e131e907728___RS_HL 6154.JPG,healthy,0.19507468,0.1707611083984375
879e60c7-fa8a-421d-ad5d-06a43fa2ae89___RS_HL 7634.JPG,healthy,0.20529175,0.0203094482421875
61697828-b645-4f07-844a-dc9902713d3e___RS_HL 7363.JPG,healthy,0.16977936,0.11737060546875
133aae4b-64c8-4def-8f1d-cdc4e1bb73a7___RS_HL 6180.JPG,healthy,0.15649419,0.1421356201171875
31c8c28a-ba8f-4869-a623-949d6c67275d___RS_HL 8177.JPG,healthy,0.15764327,0.0508575439453125
643e172f-02bf-4021-9587-6cfd21c8a344___RS_HL 6053.JPG,healthy,0.24089234,0.1666412353515625
dff74209-1167-4878-8236-e0bf62e877dd___RS_HL 7815.JPG,healthy,0.33811855,0.144012451171875
ee80e1f5-3e45-49a2-9766-ee6ec0981f91___RS_HL 5690.JPG,healthy,0.29725507,0.2259521484375
7007d57a-a05a-41b5-a80f-9fe33debaf1a___RS_HL 7354.JPG,healthy,0.27052936,0.0677947998046875
ab5eb58e-8cd9-4f70-ac56-1a14c101622e___RS_HL 7927.JPG,healthy,0.19711973,0.15972900390625
f52ac76d-ad63-4561-911a-4b5245d4e91a___RS_HL 6133.JPG,healthy,0.13726437,0.0586700439453125
6d92d301-d0e2-4c46-8715-afa326a6d5d9___RS_HL 8193.JPG,healthy,0.18691668,0.0242156982421875
2d62f422-484f-4fa9-af67-f2724cfe5564___RS_HL 7441.JPG,healthy,0.2312529,0.0813446044921875
37fcfaf7-88f4-4735-99a2-8df576e0f248___RS_HL 8108.JPG,healthy,0.21637967,0.07275390625
2bf54e83-c962-4b46-84b1-d5a8a7b686da___RS_HL 5858.JPG,healthy,0.1948857,0.206878662109375
ada1699c-0a91-44ea-bc2b-476147394421___RS_HL 5646.JPG,healthy,0.20414917,0.2062225341796875
bfe9c599-e0d3-4ce6-8d8a-403df3d265cc___RS_HL 8058.JPG,healthy,0.13394105,0.0284881591796875
9b958d1b-ef54-4290-9636-4aa08eb55dda___RS_HL 5843.JPG,healthy,0.25324962,0.26043701171875
6272b53a-1ade-46fc-85e8-cf9517c6e0ed___RS_HL 7858.JPG,healthy,0.20190167,0.0377349853515625
6504ca1b-442e-4839-b61e-2660fffcb67b___RS_HL 7952.JPG,healthy,0.25997353,0.113037109375
c86f1476-4e5c-4dbd-923d-a575bd03cd18___RS_HL 6210.JPG,healthy,0.19582467,0.0819549560546875
d2ec850e-20f3-40dc-917a-641424016b92___RS_HL 6217.JPG,healthy,0.17596185,0.058441162109375
4b2e833c-9618-4733-90b1-71877f87a6f6___RS_HL 7361.JPG,healthy,0.17446215,0.1107940673828125
ea6534d4-60f0-4607-b02b-fbd25fe9a9b4___RS_HL 5681.JPG,healthy,0.19923581,0.2228546142578125
13ee12c2-f465-4e44-a81f-36695ded6955___RS_HL 7897.JPG,healthy,0.22718464,0.04254150390625
925d0f0f-08ae-4f20-a528-0f78bf27b9e7___RS_HL 8032.JPG,healthy,0.17449388,0.0307159423828125
bd910a05-42d0-4e01-9d88-0c8577ccdbe2___RS_HL 7396.JPG,healthy,0.1876517,0.1215972900390625
2ae4c8d8-309c-4dfa-8bde-b985b2a81272___RS_HL 7659.JPG,healthy,0.24598044,3.0517578125e-05
70491e38-2a9e-4fb7-9ab5-dfa49d46b202___RS_HL 7758.JPG,healthy,0.19327231,0.0344085693359375
18873cb4-cf30-414d-9ffd-c965879d84b1___RS_HL 6239.JPG,healthy,0.15406063,0.038360595703125
4b186022-c0ab-4a26-9930-c7944a3c431e___RS_HL 7389.JPG,healthy,0.20160682,0.119659423828125
3a1ca70b-00f0-4a0b-a973-8db1da714e6c___RS_HL 7759.JPG,healthy,0.19737306,0.040008544921875
aa701c91-01d7-44bf-a1df-b4d8ca4fbce0___RS_HL 5715.JPG,healthy,0.31122258,0.352783203125
698bc8a2-cead-4946-8d9a-abe38760d1fb___RS_HL 5855.JPG,healthy,0.2179176,0.238555908203125
bb94fafa-e2c6-41bc-8146-83835e579513___RS_HL 7585.JPG,healthy,0.28506288,0.0449371337890625
871420e0-e5de-40c7-a79c-a17fe1781f8e___RS_HL 7444.JPG,healthy,0.20207858,0.1565399169921875
6fdc92a4-12e5-43f3-8766-96f49075b59d___RS_HL 8015.JPG,healthy,0.2540511,0.0489501953125
1141dcab-cf2a-40e4-8b19-a33aa318f875___RS_HL 5689.JPG,healthy,0.30610234,0.327606201171875
96dce078-e196-4d9b-837a-570480acdf6d___RS_HL 7890.JPG,healthy,0.25361747,0.0490875244140625
af413561-59ca-4d3a-9e7d-34711b946db4___RS_HL 6298.JPG,healthy,0.16274688,0.086090087890625
0f78db5b-0775-4132-b7d6-6a5eb5f4682a___RS_HL 6006.JPG,healthy,0.1976212,0.0380401611328125
e81989f9-3f71-4473-b997-fc0230a2f87e___RS_HL 7568.JPG,healthy,0.2503496,0.098236083984375
c928c4dd-fae7-4650-88e3-8b8cd738243e___RS_HL 7579.JPG,healthy,0.2963112,0.0655517578125
f584ed58-5d11-42b2-8d84-0bd0108ed2c9___RS_HL 7426.JPG,healthy,0.1600815,0.092132568359375
9b75de13-d4b0-4b3f-988c-3e9926eef957___RS_HL 6273.JPG,healthy,0.21675529,0.1766357421875
02fe229e-2b2e-4e1e-b56f-3af97996bee6___RS_HL 8134.JPG,healthy,0.27206045,0.0540924072265625
688b1671-7399-46a1-b93e-53b11cf210f7___RS_HL 7842.JPG,healthy,0.1514459,0.025146484375
2b0d21b2-2320-4cb4-8d40-4684f0c91e55___RS_HL 7505.JPG,healthy,0.21987166,0.0390472412109375
6437e60f-2ce4-447d-be7f-b2fb181eef42___RS_HL 5992.JPG,healthy,0.21103545,0.20050048828125
ae8840d7-cde8-4739-817a-9ff6f548c522___RS_HL 8197.JPG,healthy,0.17233011,0.0308990478515625
f876ed50-410a-4911-b82d-e95d3e73ecd0___RS_HL 6134.JPG,healthy,0.13347135,0.06085205078125
d9de1954-e451-48e5-ad8b-5aeca90fe7ea___RS_HL 6034.JPG,healthy,0.14583832,0.08770751953125
0d01a8a3-9faa-4a1f-afe0-be6bffa42056___RS_HL 6204.JPG,healthy,0.21197098,0.0746307373046875
720d9250-e209-42bd-8be8-c3ee3e2a057f___RS_HL 5869.JPG,healthy,0.23281099,0.1684722900390625
d2fe5d37-e8e1-42b2-a24b-875fb2527675___RS_HL 7947.JPG,healthy,0.295155,0.052978515625
f665c2bb-bdd4-4b6e-bb2d-6e6d017c8764___RS_HL 7679.JPG,healthy,0.17746401,1.52587890625e-05
8471f2db-6c5c-4aba-9ea4-0eea99121f19___RS_HL 5641.JPG,healthy,0.22041127,0.1717987060546875
8fba2297-e4e5-4fab-b41d-d5cb537dc840___RS_HL 6220.JPG,healthy,0.1828096,0.0370635986328125
3bd24003-1163-40f4-8b1f-21aad7fc4b4b___RS_HL 5912.JPG,healthy,0.1836538,0.0017547607421875
85ebf3f6-11f4-45df-ac16-bd04b355cb31___RS_HL 5991.JPG,healthy,0.19034703,0.1299285888671875
f3113ef9-20d8-4c82-9bff-66fe60e41065___RS_HL 7790.JPG,healthy,0.22075412,0.088470458984375
4b8147d5-9bcb-4375-ab29-de19201bc9af___RS_HL 7372.JPG,healthy,0.1394954,0.0624847412109375
a270262b-b9f7-4756-abc4-d8ce165a4a8f___RS_HL 7613.JPG,healthy,0.26143616,0.0554656982421875
c866af3f-3279-42b7-8e3d-f4f1a84f733b___RS_HL 5883.JPG,healthy,0.19440976,0.24847412109375
a65ad047-7fcd-4059-a4fa-15cd09a284d4___RS_HL 7861.JPG,healthy,0.20445208,0.0588836669921875
ddcb6c1e-1512-4f0f-95c0-8c99dbdba7e0___RS_HL 7801.JPG,healthy,0.12262997,0.02783203125
b1784ebf-1145-4997-8e7c-4238d0ee2575___RS_HL 6299.JPG,healthy,0.1261526,0.070098876953125
5bfc7dd9-17aa-4e40-b7f3-6033dc95f408___RS_HL 5717.JPG,healthy,0.37562498,0.495086669921875
55b3e1e7-0bd4-4e0b-b929-19d68fc43e23___RS_HL 7653.JPG,healthy,0.2094176,0.0001678466796875
bed5806d-7325-4a3f-9515-e357432636f1___RS_HL 6301.JPG,healthy,0.18993428,0.1082916259765625
3c047601-ed4d-4178-8bed-33a65e5f4b6d___RS_HL 6001.JPG,healthy,0.19243461,0.136688232421875
8aef4eea-eb12-493c-b912-d7cd43144c8b___RS_HL 8052.JPG,healthy,0.20338798,0.0666046142578125
fdd77f89-e3b1-4492-9da3-f46bbc8666d9___RS_HL 6219.JPG,healthy,0.2112016,0.046875
1dbfc9d3-f568-4e19-a83c-8fa408cfea3a___RS_HL 5909.JPG,healthy,0.1612876,0.043365478515625
19b3dc29-de7d-46e8-af14-7451d779f424___RS_HL 7373.JPG,healthy,0.1530974,0.1473541259765625
11dc8fb3-42f9-4d14-9e20-3252e18eb802___RS_HL 6278.JPG,healthy,0.21084924,0.061309814453125
f2314f38-fd6f-4bee-b26e-ad095508beab___RS_HL 6145.JPG,healthy,0.24690467,0.1572113037109375
189c5270-4ba6-4c14-bfb2-3a7dd4d3e7aa___RS_HL 5984.JPG,healthy,0.16520958,0.06915283203125
28b993ef-31f6-42a9-b39b-933a18c0b532___RS_HL 7798.JPG,healthy,0.18907626,0.0527496337890625
647ab085-3f32-4ff1-9972-bef63cb4085e___RS_HL 7595.JPG,healthy,0.29351342,0.12127685546875
c87060be-7d4e-4cb2-b688-fe5378438d16___RS_HL 7473.JPG,healthy,0.16529062,0.1374664306640625
71b2b307-ddd7-48bf-b904-4d1101c9fc4b___RS_HL 7755.JPG,healthy,0.23705775,0.0568389892578125
9244aeb1-9d6d-4ef7-9d94-7a02e369feea___RS_HL 7327.JPG,healthy,0.29773724,0.0869903564453125
7c1289d0-4fe5-478c-a9f4-5d94b461d7bf___RS_HL 7970.JPG,healthy,0.24076599,0.063629150390625
6760f8fc-05d5-4cdb-ba7c-4d87d508bb79___RS_HL 8185.JPG,healthy,0.24425441,0.116790771484375
8912707b-6c5d-4744-ad9c-b5d3564a0850___RS_HL 7796.JPG,healthy,0.19968042,0.0298614501953125
5f1b959d-c157-455f-baea-258293cad073___RS_HL 6114.JPG,healthy,0.150784,0.080108642578125
2381a136-3832-4e59-a7d6-9fe4702ef0a0___RS_HL 7580.JPG,healthy,0.28026068,0.0928802490234375
fb5116a2-272b-49af-9c27-9b117376a306___RS_HL 8021.JPG,healthy,0.17950147,0.0402679443359375
f87dbe7e-189e-4dc9-ac5c-9b7737c34551___RS_HL 7665.JPG,healthy,0.24280164,4.57763671875e-05
1d74d65a-039c-41d6-a459-13f946971ca1___RS_HL 7582.JPG,healthy,0.22884652,0.0365142822265625
f6424729-cfe4-4f67-bd16-d4c5c84daaa0___RS_HL 6195.JPG,healthy,0.14451161,0.0956573486328125
5b264ecb-2c4c-47f3-93ec-c9f79a3e8e09___RS_HL 7401.JPG,healthy,0.14783706,0.143035888671875
d9983cb7-98ea-4dff-b283-faa1d93faa36___RS_HL 7749.JPG,healthy,0.23113501,0.0150299072265625
1dabd7f0-68f4-4d1b-b026-e314457de638___RS_HL 8153.JPG,healthy,0.17604233,0.0333251953125
bdcce69f-7520-48cc-b22b-c3ad33d5be71___RS_HL 7878.JPG,healthy,0.21013258,0.123626708984375
b78fc35e-44b6-4e89-8a23-54becf423e0c___RS_HL 5964.JPG,healthy,0.24135028,0.0156402587890625
725fe867-1075-471a-b69d-6553d1445216___RS_HL 6127.JPG,healthy,0.21344312,0.116485595703125
56bd23e7-9376-418a-8dfb-f767bdc78500___RS_HL 6124.JPG,healthy,0.12691654,0.0379791259765625
ed151c2d-14c0-49e0-bab4-48e5d879d9ca___RS_HL 7554.JPG,healthy,0.26489386,0.0656585693359375
68bec77e-3c62-4ea5-85e4-fa29068ebb34___RS_HL 7340.JPG,healthy,0.15957448,0.086395263671875
65f9450e-cd32-465c-b2cd-e24111798fb1___RS_HL 7950.JPG,healthy,0.25093773,0.0342864990234375
8e153b00-732e-420f-8cea-f947b19403ad___RS_HL 7728.JPG,healthy,0.17645729,0.00030517578125
d103c4fb-790f-4178-8208-dd191b375600___RS_HL 5645.JPG,healthy,0.19818372,0.170379638671875
83d1ec74-db00-407e-ac1e-3cbb77d381e7___RS_HL 8102.JPG,healthy,0.2819897,0.032958984375
ee4eddac-1368-4d79-950f-e9b09e7cbd24___RS_HL 7704.JPG,healthy,0.19997999,0.000885009765625
21b1f887-6f78-4da8-b676-d9e53cb8b24d___RS_HL 6012.JPG,healthy,0.17763051,0.0880126953125
74fa2964-1307-4b24-8361-0145f7f7f371___RS_HL 5919.JPG,healthy,0.2344393,0.06134033203125
4ddf9e55-b678-4036-87c3-66076035cbe2___RS_HL 6194.JPG,healthy,0.11594419,0.004913330078125
b8e23dd6-ff8c-4617-8602-c9c3a0039766___RS_HL 7983.JPG,healthy,0.21167806,0.082550048828125
f85fb3d4-c93d-4ef3-8ff2-47171f8aea77___RS_HL 6132.JPG,healthy,0.14585453,0.038665771484375
e6e1a82f-890f-4c43-b7cc-e35418a28359___RS_HL 6260.JPG,healthy,0.2466247,0.1153717041015625
013b7c70-5e3b-42b7-86af-167815a5b04f___RS_HL 7480.JPG,healthy,0.20933941,0.0722808837890625
02720439-ecbd-4c7a-9382-4c8156b6f15b___RS_HL 5918.JPG,healthy,0.15247384,0.0287322998046875
14c60de6-5641-4531-b2af-d1b767c28176___RS_HL 8161.JPG,healthy,0.19635294,0.0425262451171875
75872668-0901-4fe5-a995-80d0b0caee1c___RS_HL 8130.JPG,healthy,0.26761162,0.044586181640625
96717630-6d48-4660-b472-268f5f1304d9___RS_HL 7978.JPG,healthy,0.16292754,0.015106201171875
f472e594-6b98-402a-a097-22f46921df9e___RS_HL 7818.JPG,healthy,0.17272472,0.0391387939453125
e9f437d0-a209-461c-b071-5c8c13a2ed6a___RS_HL 6291.JPG,healthy,0.2303419,0.1274261474609375
11749aa9-4b07-4cd8-8605-356de6d4cc68___RS_HL 7684.JPG,healthy,0.21077526,0.0085296630859375
0d3fa72f-0441-45e8-b30f-a83904f48f99___RS_HL 6261.JPG,healthy,0.23651019,0.090972900390625
3645e3b0-e9c5-4b10-aea6-ce0ba996c059___RS_HL 7267.JPG,healthy,0.19391869,0.0011138916015625
3f9788c1-8456-453f-b1c2-5cc66ba714a6___RS_HL 7635.JPG,healthy,0.23631778,0.018890380859375
826bd506-04f2-424d-89da-7fe6ad6926b2___RS_HL 5757.JPG,healthy,0.27999908,0.2821044921875
de1cec8e-3880-4410-9fdb-99e79ce2dcbe___RS_HL 7819.JPG,healthy,0.17868705,0.0284881591796875
1ee2a8ac-77e7-4799-bff1-be48e8aa9ae5___RS_HL 7303.JPG,healthy,0.17459433,0.009857177734375
723a658e-85ee-431c-bfe7-a411686bd528___RS_HL 6074.JPG,healthy,0.23734017,0.1555633544921875
8704d8b7-1368-441a-bad0-9f05b1cb6e7b___RS_HL 7623.JPG,healthy,0.24748577,0.0714263916015625
ff716adb-c699-4135-a62f-dfd35184a6bf___RS_HL 5875.JPG,healthy,0.26034454,0.182952880859375
950e5c9d-49ec-4c5c-af23-69efff18f8a6___RS_HL 5749.JPG,healthy,0.32959008,0.2327880859375
8516ac47-c297-4943-9ac1-a10f26e9101c___RS_HL 6094.JPG,healthy,0.20611349,0.1454315185546875
f71f7765-379e-407d-911a-ef80cfde5c1d___RS_HL 7602.JPG,healthy,0.24992977,0.0314788818359375
36b2cda3-5c11-45e2-962e-d9d9ba5a4896___RS_HL 7711.JPG,healthy,0.21964195,0.0067901611328125
65c5f31a-626b-4e2c-afd1-d740ce4ab7d8___RS_HL 7995.JPG,healthy,0.19826369,0.0210418701171875
4cf06978-a0b5-43a0-8da3-fda45eee2e1c___RS_HL 5777.JPG,healthy,0.18440036,0.201141357421875
818082df-492c-4c5e-a3bb-a3153818d816___RS_HL 7319.JPG,healthy,0.15487283,0.0347442626953125
77ce37f4-d184-4798-87e9-57f7ca0d9536___RS_HL 6017.JPG,healthy,0.1317427,0.0668792724609375
229d89f1-b2ac-4427-b7e7-47139f62b73d___RS_HL 7341.JPG,healthy,0.17060935,0.04766845703125
7bf0ddc7-fa85-442b-859b-486b087a4641___RS_HL 5837.JPG,healthy,0.2134934,0.2248382568359375
afc70f71-aaa3-4de5-9fe4-1e951fda71cc___RS_HL 6211.JPG,healthy,0.21400079,0.123199462890625
95e2eed0-c0d2-4907-bfac-1117f38f5e5a___RS_HL 6202.JPG,healthy,0.16360524,0.068328857421875
7671e6ca-f9a9-4657-a96a-1bcf0df3abe7___RS_HL 6231.JPG,healthy,0.16547021,0.2017364501953125
9979c166-aa9e-4c63-af93-d9ad2b56bce2___RS_HL 5890.JPG,healthy,0.20740637,0.0749359130859375
c0ffd6a1-e3d2-4034-aa74-597bf3a257e9___RS_HL 7973.JPG,healthy,0.18043607,0.022613525390625
40655604-b43e-4dab-91a2-6fe928f782e9___RS_HL 7929.JPG,healthy,0.3084898,0.0711669921875
36cc892a-a8de-4547-939d-6dcaf2a8f179___RS_HL 7553.JPG,healthy,0.27302054,0.0157928466796875
e99a7776-9700-4845-bec6-b3db896f5562___RS_HL 7732.JPG,healthy,0.21925727,0.0004119873046875
80b2c0f7-a3fe-40d9-904d-0d78ac00e35f___RS_HL 7883.JPG,healthy,0.34644574,0.11614990234375
34a96778-25fe-4e97-910e-56b39fc2bdd6___RS_HL 6263.JPG,healthy,0.2504262,0.1114501953125
b06260e3-9149-43c1-ab1d-2a592ee2b7fc___RS_HL 5825.JPG,healthy,0.24691117,0.272796630859375
